"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000259104",-0.576167855209629,8.55475516173372,-0.3599041065858,0.722941189234427,0.999332765135134,-4.60191421601832
"ENSG00000231535",0.833888152011974,5.72509578348388,0.359576262337496,0.723182357628645,0.999332765135134,-4.60009654964555
"ENSG00000137331",0.352014980550248,4.97774836961057,0.359481977829269,0.723251720593869,0.999332765135134,-4.59990909578063
"ENSG00000226791",-0.488667065819455,4.83242509898689,-0.359374715723877,0.723330633872244,0.999332765135134,-4.59982688993771
"ENSG00000145824",0.296794940327527,5.8343202952332,0.35927314820235,0.723405360549565,0.999332765135134,-4.60022469590258
"ENSG00000118523",-0.383528796402225,2.28316919607992,-0.358940795207138,0.723649903879239,0.999332765135134,-4.60001725196749
"ENSG00000226816",0.400462687775333,2.21374480639938,0.358538634892791,0.723945851821298,0.999332765135134,-4.59993228205677
"ENSG00000127249",-0.253051282283185,8.99184330683359,-0.3583290201845,0.724100124032094,0.999332765135134,-4.60197545398303
"ENSG00000185274",-0.201505014191103,7.8074317880052,-0.357992479162373,0.724347836812066,0.999332765135134,-4.60130154714964
"ENSG00000255595",-0.247064944024276,6.11822933432951,-0.356871069939503,0.725173481167647,0.999332765135134,-4.60029071625546
"ENSG00000100311",0.441927770771227,6.51422318674143,0.356416929791221,0.725507943031395,0.999332765135134,-4.60034228264029
"ENSG00000116147",0.211355308606223,7.28684747354182,0.355653781898126,0.726070108233808,0.999332765135134,-4.60098707921413
"ENSG00000148926",-0.504569319231896,3.25797901197936,-0.355513732065988,0.726173291878638,0.999332765135134,-4.59984646968315
"ENSG00000166523",-0.29909127677129,1.00630923067392,-0.355090520132685,0.726485131763419,0.999332765135134,-4.60032451271639
"ENSG00000251170",0.611446931060557,5.71124583934473,0.355051339998754,0.726514003771447,0.999332765135134,-4.60063140052199
"ENSG00000231171",0.551412869567549,6.15599282967915,0.354997195365353,0.726553903874685,0.999332765135134,-4.60068263735367
"ENSG00000224689",0.325109671918726,3.74578275329769,0.35458946848964,0.726854390524815,0.999332765135134,-4.59981425607319
"ENSG00000251504",0.556772331425971,5.28490770632254,0.354172905434212,0.7271614362117,0.999332765135134,-4.60021110458393
"ENSG00000152518",0.235942855613576,8.85021051576709,0.354064269464257,0.727241518813131,0.999332765135134,-4.6018296953994
"ENSG00000187546",0.533342243237248,5.92965670429562,0.352786559134484,0.728183643409843,0.999332765135134,-4.60040198126021
"ENSG00000185760",-0.276218618610303,9.88146170080911,-0.352592236353192,0.728326967029723,0.999332765135134,-4.60261453369734
"ENSG00000184838",-0.204217377864372,7.12350162299189,-0.352359077314823,0.728498948062841,0.999332765135134,-4.60067981170845
"ENSG00000060718",-0.24483500328112,7.62246769085697,-0.351982947850532,0.728776417037726,0.999332765135134,-4.60119024038729
"ENSG00000249484",-0.596323358149816,8.63260221428038,-0.351650334802722,0.729021816181862,0.999332765135134,-4.60225157097658
"ENSG00000285165",-0.483466359079551,3.99204110223613,-0.350956520634733,0.729533803161596,0.999332765135134,-4.5998598797997
"ENSG00000179583",0.319143278615972,7.76442834655349,0.349878077591246,0.730329878654484,0.999332765135134,-4.60112361268989
"ENSG00000232079",-0.558091813077315,3.8581112760306,-0.348924365120857,0.731034143635327,0.999332765135134,-4.59987042281857
"ENSG00000115896",0.461734222943303,11.000739151319,0.348174325754288,0.731588179416935,0.999332765135134,-4.60365063310542
"ENSG00000162849",0.19480501720904,8.13883333833833,0.347568727695521,0.732035630445137,0.999332765135134,-4.60153826659765
"ENSG00000168685",0.331978498012056,0.786295070309268,0.346968316001205,0.732479346805454,0.999332765135134,-4.60028983359075
"ENSG00000116132",-0.271885916414147,7.89673337756904,-0.346305700781249,0.732969145132719,0.999332765135134,-4.60130335121903
"ENSG00000114757",0.463453679044022,10.588467180982,0.346081131283382,0.733135171289168,0.999332765135134,-4.60351296382986
"ENSG00000091409",-0.210449632662439,7.70993643743501,-0.34569045159664,0.733424036314821,0.999332765135134,-4.60115298433065
"ENSG00000249669",0.287581509341017,1.26472359663294,0.345618912618807,0.733476936012392,0.999332765135134,-4.60023957405589
"ENSG00000257986",0.259066162291227,5.98794326077971,0.345192835051557,0.733792028612832,0.999332765135134,-4.60026367531673
"ENSG00000137959",-0.41476325868036,7.37811305862506,-0.344691211651237,0.734163050988958,0.999332765135134,-4.60079844754895
"ENSG00000260223",0.515088765527779,3.51311773922487,0.344630610923633,0.734207878457905,0.999332765135134,-4.59986558999585
"ENSG00000154133",0.200161306893033,3.19384095184258,0.344560178335655,0.734259979965499,0.999332765135134,-4.59988335474272
"ENSG00000204442",0.212825326949929,10.846495783799,0.344426365712029,0.734358969600774,0.999332765135134,-4.60329094585834
"ENSG00000179066",-0.562234349361418,5.77915791818158,-0.344390063636423,0.734385825358715,0.999332765135134,-4.6004741926483
"ENSG00000253807",-0.592539635743103,8.42176707135055,-0.34225238915169,0.735967865036938,0.999332765135134,-4.60206753954908
"ENSG00000196104",0.452979112089009,10.7357747885441,0.342215252878666,0.735995359398484,0.999332765135134,-4.60364169178938
"ENSG00000150361",0.255163137626262,3.79185045439772,0.341906086964696,0.736224268921845,0.999332765135134,-4.59985639664739
"ENSG00000287684",0.488634016617241,8.25911006055499,0.341569644694902,0.736473402912187,0.999332765135134,-4.60140111969737
"ENSG00000154217",-0.236448977349806,10.7422823307968,-0.341456113359257,0.736557479121355,0.999332765135134,-4.60317550845891
"ENSG00000183715",0.197491239976545,9.32183612291512,0.34074287069205,0.737085752623249,0.999332765135134,-4.60249851556126
"ENSG00000169946",-0.173214279732519,8.03697605775704,-0.340310814333813,0.737405826808445,0.999332765135134,-4.60144765254367
"ENSG00000287555",0.309004759809435,7.83970884861942,0.340122418081369,0.737545409162188,0.999332765135134,-4.60159881481047
"ENSG00000153404",0.312523283006834,2.63261560695398,0.337625192397843,0.739396480900552,0.999332765135134,-4.60000452319631
"ENSG00000245532",-0.192473196330615,13.6281713541131,-0.336749191828533,0.740046205283198,0.999332765135134,-4.60456681081975
"ENSG00000221869",-0.302388355685436,6.52160768230332,-0.335403973899196,0.741044335969357,0.999332765135134,-4.60038258129299
"ENSG00000170381",0.256510266044634,4.59169636910601,0.334666467379784,0.741591754561105,0.999332765135134,-4.59995944007767
"ENSG00000257284",-0.348658963102746,2.72784785870089,-0.333856745718133,0.742192938213916,0.999332765135134,-4.60007640056405
"ENSG00000241956",0.213871049964211,5.37825948338391,0.333244375862028,0.742647709654316,0.999332765135134,-4.60013827528337
"ENSG00000160791",0.397133188180856,2.03071600943879,0.333204658004456,0.742677209152708,0.999332765135134,-4.60016054907937
"ENSG00000237484",0.465667056595066,7.48241146557114,0.332170417331059,0.743445510723814,0.999332765135134,-4.60095296859002
"ENSG00000244734",-0.32533295778126,2.46773912718153,-0.331489995313884,0.743951123481169,0.999332765135134,-4.60001898017528
"ENSG00000154258",0.257902081570712,5.40543109405139,0.331134206746646,0.744215552910314,0.999332765135134,-4.60023137213422
"ENSG00000229491",-0.477096769479035,5.03565744837199,-0.330973883646579,0.744334719022672,0.999332765135134,-4.60011263200862
"ENSG00000146592",0.439502049551166,9.54929059925841,0.330935197977863,0.744363474577903,0.999332765135134,-4.60307737715865
"ENSG00000112149",0.319571824733903,5.93276099787894,0.330928984132981,0.744368093444678,0.999332765135134,-4.60029428819926
"ENSG00000128536",-0.212259337101042,8.44992627513032,-0.330282287426783,0.744848849519505,0.999332765135134,-4.60180894335814
"ENSG00000280870",0.367377350291381,8.09485724486744,0.330202307896051,0.744908313995023,0.999332765135134,-4.60207522706347
"ENSG00000196787",0.301005434767556,2.07007843759681,0.330031287885772,0.745035472237081,0.999332765135134,-4.60002321646517
"ENSG00000167850",-0.317987642141012,1.29804483195462,-0.329782340789807,0.745220584917086,0.999332765135134,-4.60033808135334
"ENSG00000173200",0.336589863006363,3.89248995502902,0.329595071660269,0.745359845436975,0.999332765135134,-4.59991492897951
"ENSG00000231424",0.254295056672039,4.60709258849037,0.329318141724961,0.745565797674695,0.999332765135134,-4.59995012046448
"ENSG00000150782",0.364234787168489,8.10031190812483,0.328628080233621,0.746079080571882,0.999332765135134,-4.6014778317524
"ENSG00000283413",0.414498955785418,3.41383788680937,0.328528988262427,0.746152797373048,0.999332765135134,-4.59992257405005
"ENSG00000114790",-0.291276123565394,8.31569157608647,-0.327924816636836,0.746602308924544,0.999332765135134,-4.60173760426277
"ENSG00000167281",0.201676269363229,6.12864254597931,0.327636121652776,0.746817134695373,0.999332765135134,-4.6004526781371
"ENSG00000155897",-0.252896965318627,9.11313472131253,-0.3267701250462,0.747461673875315,0.999332765135134,-4.60233485989977
"ENSG00000163638",-0.330414013301705,6.24507262351616,-0.326416531900874,0.747724899189691,0.999332765135134,-4.60027176715586
"ENSG00000203416",0.345765869375829,2.64086648850703,0.325228009742603,0.748609903712663,0.999332765135134,-4.60007977258265
